oktmo,name,year,sportschool
86627151,Муезерское,2015,1.0
86627151,Муезерское,2016,1.0
86627151,Муезерское,2017,1.0
86627151,Муезерское,2018,1.0
86627151,Муезерское,2019,1.0
86627151,Муезерское,2020,1.0
86627151,Муезерское,2021,1.0
86627151,Муезерское,2022,1.0
86627410,Воломское,2007,1.0
86627410,Воломское,2008,1.0
86627410,Воломское,2009,1.0
86627410,Воломское,2010,1.0
86627410,Воломское,2011,1.0
86627410,Воломское,2017,0.0
86627427,Ледмозерское,2007,1.0
86627427,Ледмозерское,2008,1.0
86627427,Ледмозерское,2009,1.0
86627427,Ледмозерское,2010,1.0
86627427,Ледмозерское,2012,1.0
86627427,Ледмозерское,2013,1.0
86627427,Ледмозерское,2014,1.0
86627450,Ребольское,2017,0.0
86627465,Суккозерское,2018,0.0
86627465,Суккозерское,2019,0.0
86630000,Олонецкий муниципальный район,2010,1.0
86630000,Олонецкий муниципальный район,2011,1.0
86630000,Олонецкий муниципальный район,2012,1.0
86630000,Олонецкий муниципальный район,2013,1.0
86630000,Олонецкий муниципальный район,2014,1.0
86630000,Олонецкий муниципальный район,2015,1.0
86630000,Олонецкий муниципальный район,2016,1.0
86630000,Олонецкий муниципальный район,2017,3.0
86630000,Олонецкий муниципальный район,2018,3.0
86630000,Олонецкий муниципальный район,2019,2.0
86630000,Олонецкий муниципальный район,2020,2.0
86630000,Олонецкий муниципальный район,2021,2.0
86630000,Олонецкий муниципальный район,2022,3.0
86630101,Олонецкое,2006,1.0
86630101,Олонецкое,2007,1.0
86630101,Олонецкое,2008,1.0
86630101,Олонецкое,2009,1.0
86630101,Олонецкое,2010,1.0
86630101,Олонецкое,2011,1.0
86630101,Олонецкое,2012,1.0
86630101,Олонецкое,2013,1.0
86630101,Олонецкое,2014,1.0
86630101,Олонецкое,2015,1.0
86630101,Олонецкое,2016,1.0
86630101,Олонецкое,2017,1.0
86630101,Олонецкое,2018,1.0
86630101,Олонецкое,2019,1.0
86630101,Олонецкое,2020,1.0
86630101,Олонецкое,2021,1.0
86630101,Олонецкое,2022,1.0
86630410,Видлицкое,2006,1.0
86630410,Видлицкое,2007,1.0
86630410,Видлицкое,2008,1.0
86630410,Видлицкое,2010,1.0
86630410,Видлицкое,2011,1.0
86630410,Видлицкое,2012,1.0
86630410,Видлицкое,2013,1.0
86630410,Видлицкое,2014,1.0
86630410,Видлицкое,2016,1.0
86630410,Видлицкое,2017,1.0
86630410,Видлицкое,2018,1.0
86630410,Видлицкое,2019,1.0
86630410,Видлицкое,2020,1.0
86630410,Видлицкое,2021,1.0
86630410,Видлицкое,2022,1.0
86630415,Ильинское,2006,1.0
86630415,Ильинское,2007,1.0
86630440,Мегрегское,2015,1.0
86630440,Мегрегское,2016,1.0
86630440,Мегрегское,2017,1.0
86630440,Мегрегское,2018,1.0
86630490,Туксинское,2022,1.0
86633000,Питкярантский муниципальный район,2010,1.0
86633000,Питкярантский муниципальный район,2011,1.0
86633000,Питкярантский муниципальный район,2012,1.0
86633000,Питкярантский муниципальный район,2013,1.0
86633000,Питкярантский муниципальный район,2014,1.0
86633000,Питкярантский муниципальный район,2015,1.0
86633000,Питкярантский муниципальный район,2016,1.0
86633000,Питкярантский муниципальный район,2017,2.0
86633000,Питкярантский муниципальный район,2018,2.0
86633000,Питкярантский муниципальный район,2019,2.0
86633000,Питкярантский муниципальный район,2020,2.0
86633000,Питкярантский муниципальный район,2021,2.0
86633000,Питкярантский муниципальный район,2022,2.0
86633101,Питкярантское,2006,1.0
86633101,Питкярантское,2007,1.0
86633101,Питкярантское,2008,1.0
86633101,Питкярантское,2009,1.0
86633101,Питкярантское,2010,1.0
86633101,Питкярантское,2011,1.0
86633101,Питкярантское,2012,1.0
86633101,Питкярантское,2013,1.0
86633101,Питкярантское,2014,1.0
86633101,Питкярантское,2015,1.0
86633101,Питкярантское,2016,1.0
86633101,Питкярантское,2017,1.0
86633101,Питкярантское,2018,1.0
86633101,Питкярантское,2019,1.0
86633101,Питкярантское,2020,1.0
86633101,Питкярантское,2021,1.0
86633101,Питкярантское,2022,1.0
86633409,Ляскельское,2006,1.0
86633409,Ляскельское,2007,1.0
86633409,Ляскельское,2008,2.0
86633409,Ляскельское,2009,1.0
86633409,Ляскельское,2010,1.0
86633409,Ляскельское,2011,1.0
86633409,Ляскельское,2013,1.0
86633409,Ляскельское,2014,1.0
86633409,Ляскельское,2016,1.0
86633409,Ляскельское,2017,1.0
86633409,Ляскельское,2018,1.0
86633409,Ляскельское,2019,1.0
86633409,Ляскельское,2020,1.0
86633409,Ляскельское,2021,1.0
86633409,Ляскельское,2022,1.0
86633420,Салминское,2006,2.0
86633420,Салминское,2007,2.0
86633420,Салминское,2008,2.0
86633420,Салминское,2009,1.0
86633420,Салминское,2010,1.0
86633420,Салминское,2011,1.0
86633420,Салминское,2012,1.0
86633420,Салминское,2013,1.0
86633420,Салминское,2014,1.0
86636000,Прионежский муниципальный район,2010,1.0
86636000,Прионежский муниципальный район,2011,1.0
86636000,Прионежский муниципальный район,2012,1.0
86636000,Прионежский муниципальный район,2013,3.0
86636000,Прионежский муниципальный район,2014,1.0
86636000,Прионежский муниципальный район,2015,3.0
86636000,Прионежский муниципальный район,2016,3.0
86636000,Прионежский муниципальный район,2017,3.0
86636000,Прионежский муниципальный район,2018,3.0
86636000,Прионежский муниципальный район,2019,3.0
86636000,Прионежский муниципальный район,2020,2.0
86636000,Прионежский муниципальный район,2021,12.0
86636000,Прионежский муниципальный район,2022,11.0
86636410,Гарнизонное,2019,0.0
86636410,Гарнизонное,2021,1.0
86636410,Гарнизонное,2022,1.0
86636411,Нововилговское,2006,1.0
86636411,Нововилговское,2007,1.0
86636411,Нововилговское,2008,1.0
86636411,Нововилговское,2009,1.0
86636411,Нововилговское,2010,1.0
86636411,Нововилговское,2011,1.0
86636411,Нововилговское,2012,1.0
86636411,Нововилговское,2013,1.0
86636411,Нововилговское,2014,1.0
86636411,Нововилговское,2015,1.0
86636411,Нововилговское,2016,1.0
86636411,Нововилговское,2017,1.0
86636411,Нововилговское,2018,1.0
86636411,Нововилговское,2019,1.0
86636411,Нововилговское,2021,2.0
86636411,Нововилговское,2022,2.0
86636420,Деревянкское,2006,1.0
86636420,Деревянкское,2007,1.0
86636420,Деревянкское,2008,1.0
86636420,Деревянкское,2009,1.0
86636420,Деревянкское,2010,1.0
86636420,Деревянкское,2011,1.0
86636420,Деревянкское,2012,1.0
86636420,Деревянкское,2013,1.0
86636420,Деревянкское,2014,1.0
86636420,Деревянкское,2015,1.0
86636420,Деревянкское,2016,1.0
86636420,Деревянкское,2017,1.0
86636420,Деревянкское,2018,1.0
86636420,Деревянкское,2019,1.0
86636420,Деревянкское,2020,1.0
86636420,Деревянкское,2021,1.0
86636420,Деревянкское,2022,1.0
86636422,Деревянское,2019,0.0
86636422,Деревянское,2021,1.0
86636422,Деревянское,2022,1.0
86636433,Заозерское,2013,0.0
86636433,Заозерское,2016,0.0
86636433,Заозерское,2017,0.0
86636433,Заозерское,2018,0.0
86636433,Заозерское,2019,0.0
86636433,Заозерское,2021,1.0
86636433,Заозерское,2022,1.0
86636436,Ладва-Веткинское,2017,0.0
86636436,Ладва-Веткинское,2018,0.0
86636436,Ладва-Веткинское,2019,0.0
86636436,Ладва-Веткинское,2021,1.0
86636436,Ладва-Веткинское,2022,1.0
86636438,Ладвинское,2006,1.0
86636438,Ладвинское,2007,1.0
86636438,Ладвинское,2008,1.0
86636438,Ладвинское,2009,1.0
86636438,Ладвинское,2010,1.0
86636438,Ладвинское,2011,1.0
86636438,Ладвинское,2012,1.0
86636438,Ладвинское,2013,1.0
86636438,Ладвинское,2014,1.0
86636438,Ладвинское,2015,1.0
86636438,Ладвинское,2016,1.0
86636438,Ладвинское,2017,1.0
86636438,Ладвинское,2018,1.0
86636438,Ладвинское,2019,1.0
86636438,Ладвинское,2020,1.0
86636438,Ладвинское,2021,1.0
86636438,Ладвинское,2022,1.0
86636440,Мелиоративное,2010,1.0
86636440,Мелиоративное,2021,1.0
86636440,Мелиоративное,2022,1.0
86636470,Шуйское,2021,1.0
86636475,Шелтозерское вепсское,2019,0.0
86636475,Шелтозерское вепсское,2021,1.0
86636475,Шелтозерское вепсское,2022,1.0
86636476,Шокшинское вепсское,2021,1.0
86636476,Шокшинское вепсское,2022,1.0
86639000,Пряжинский муниципальный район,2010,1.0
86639000,Пряжинский муниципальный район,2011,1.0
86639000,Пряжинский муниципальный район,2012,1.0
86639000,Пряжинский муниципальный район,2013,1.0
86639000,Пряжинский муниципальный район,2014,1.0
86639000,Пряжинский муниципальный район,2015,1.0
86639000,Пряжинский муниципальный район,2016,1.0
86639000,Пряжинский муниципальный район,2017,3.0
86639000,Пряжинский муниципальный район,2018,3.0
86639000,Пряжинский муниципальный район,2019,3.0
86639000,Пряжинский муниципальный район,2020,3.0
86639000,Пряжинский муниципальный район,2021,3.0
86639000,Пряжинский муниципальный район,2022,2.0
86639151,Пряжинское,2006,1.0
86639151,Пряжинское,2007,1.0
86639151,Пряжинское,2008,1.0
86639151,Пряжинское,2009,1.0
86639151,Пряжинское,2010,1.0
86639151,Пряжинское,2011,1.0
86639151,Пряжинское,2012,1.0
86639151,Пряжинское,2013,1.0
86639151,Пряжинское,2014,1.0
86639151,Пряжинское,2015,1.0
86639151,Пряжинское,2016,1.0
86639151,Пряжинское,2017,1.0
86639151,Пряжинское,2018,1.0
86639151,Пряжинское,2019,1.0
86639151,Пряжинское,2020,1.0
86639151,Пряжинское,2021,1.0
86639151,Пряжинское,2022,1.0
86639405,Ведлозерское,2006,1.0
86639405,Ведлозерское,2007,1.0
86639405,Ведлозерское,2008,1.0
86639405,Ведлозерское,2009,1.0
86639405,Ведлозерское,2010,1.0
86639405,Ведлозерское,2011,1.0
86639405,Ведлозерское,2012,1.0
86639405,Ведлозерское,2013,1.0
86639405,Ведлозерское,2014,1.0
86639405,Ведлозерское,2015,1.0
86639405,Ведлозерское,2016,1.0
86639405,Ведлозерское,2017,1.0
86639405,Ведлозерское,2018,1.0
86639405,Ведлозерское,2019,1.0
86639405,Ведлозерское,2020,1.0
86639405,Ведлозерское,2021,1.0
86639405,Ведлозерское,2022,1.0
86639425,Крошнозерское,2013,0.0
86639425,Крошнозерское,2018,0.0
86639435,Матросское,2019,0.0
86639450,Святозерское,2006,1.0
86639450,Святозерское,2007,1.0
86639450,Святозерское,2008,1.0
86639450,Святозерское,2009,1.0
86639450,Святозерское,2010,1.0
86639450,Святозерское,2011,1.0
86639450,Святозерское,2017,0.0
86639450,Святозерское,2018,0.0
86639458,Чалнинское,2013,1.0
86639458,Чалнинское,2014,1.0
86639458,Чалнинское,2015,1.0
86639458,Чалнинское,2016,1.0
86639458,Чалнинское,2017,1.0
86639458,Чалнинское,2018,1.0
86639458,Чалнинское,2019,1.0
86639458,Чалнинское,2020,1.0
86639458,Чалнинское,2021,1.0
86639460,Эссойльское,2013,1.0
86642000,Пудожский муниципальный район,2010,1.0
86642000,Пудожский муниципальный район,2011,1.0
86642000,Пудожский муниципальный район,2012,1.0
86642000,Пудожский муниципальный район,2013,1.0
86642000,Пудожский муниципальный район,2014,1.0
86642000,Пудожский муниципальный район,2015,1.0
86642000,Пудожский муниципальный район,2016,1.0
86642000,Пудожский муниципальный район,2017,1.0
86642000,Пудожский муниципальный район,2018,1.0
86642000,Пудожский муниципальный район,2019,1.0
86642000,Пудожский муниципальный район,2020,1.0
86642000,Пудожский муниципальный район,2021,1.0
86642000,Пудожский муниципальный район,2022,1.0
86642101,Пудожское,2006,1.0
86642101,Пудожское,2007,1.0
86642101,Пудожское,2008,1.0
86642101,Пудожское,2009,1.0
86642101,Пудожское,2010,1.0
86642101,Пудожское,2011,1.0
86642101,Пудожское,2012,1.0
86642101,Пудожское,2013,1.0
86642101,Пудожское,2014,1.0
86642101,Пудожское,2015,1.0
86642101,Пудожское,2016,1.0
86642101,Пудожское,2017,1.0
86642101,Пудожское,2018,1.0
86642101,Пудожское,2019,1.0
86642101,Пудожское,2020,1.0
86642101,Пудожское,2021,1.0
86642101,Пудожское,2022,1.0
86642460,Шальское,2007,1.0
86642460,Шальское,2008,1.0
86642460,Шальское,2009,1.0
86642460,Шальское,2010,1.0
86645000,Сегежский муниципальный район,2010,2.0
86645000,Сегежский муниципальный район,2011,2.0
86645000,Сегежский муниципальный район,2012,2.0
86645000,Сегежский муниципальный район,2013,2.0
86645000,Сегежский муниципальный район,2014,2.0
86645000,Сегежский муниципальный район,2015,2.0
86645000,Сегежский муниципальный район,2016,2.0
86645000,Сегежский муниципальный район,2017,2.0
86645000,Сегежский муниципальный район,2018,2.0
86645000,Сегежский муниципальный район,2019,2.0
86645000,Сегежский муниципальный район,2020,2.0
86645000,Сегежский муниципальный район,2021,2.0
86645000,Сегежский муниципальный район,2022,2.0
86645101,Сегежское,2006,1.0
86645101,Сегежское,2007,1.0
86645101,Сегежское,2008,1.0
86645101,Сегежское,2009,1.0
86645101,Сегежское,2010,1.0
86645101,Сегежское,2011,1.0
86645101,Сегежское,2012,2.0
86645101,Сегежское,2013,1.0
86645101,Сегежское,2014,1.0
86645101,Сегежское,2015,1.0
86645101,Сегежское,2016,1.0
86645101,Сегежское,2017,1.0
86645101,Сегежское,2018,1.0
86645101,Сегежское,2019,1.0
86645101,Сегежское,2020,1.0
86645101,Сегежское,2021,1.0
86645101,Сегежское,2022,1.0
86645160,Надвоицкое,2006,1.0
86645160,Надвоицкое,2007,1.0
86645160,Надвоицкое,2008,1.0
86645160,Надвоицкое,2009,1.0
86645160,Надвоицкое,2010,1.0
86645160,Надвоицкое,2011,1.0
86645160,Надвоицкое,2012,1.0
86645160,Надвоицкое,2013,1.0
86645160,Надвоицкое,2014,1.0
86645160,Надвоицкое,2015,1.0
86645160,Надвоицкое,2016,1.0
86645160,Надвоицкое,2017,1.0
86645160,Надвоицкое,2018,1.0
86645160,Надвоицкое,2019,1.0
86645160,Надвоицкое,2020,1.0
86645160,Надвоицкое,2021,1.0
86645160,Надвоицкое,2022,1.0
86645450,Чернопорожское,2019,0.0
86650000,Суоярвский муниципальный район,2010,1.0
86650000,Суоярвский муниципальный район,2011,1.0
86650000,Суоярвский муниципальный район,2012,1.0
86650000,Суоярвский муниципальный район,2013,1.0
86650000,Суоярвский муниципальный район,2014,1.0
86650000,Суоярвский муниципальный район,2015,1.0
86650000,Суоярвский муниципальный район,2016,1.0
86650000,Суоярвский муниципальный район,2017,1.0
86650000,Суоярвский муниципальный район,2018,1.0
86650000,Суоярвский муниципальный район,2019,1.0
86650000,Суоярвский муниципальный район,2020,1.0
86650000,Суоярвский муниципальный район,2021,1.0
86650000,Суоярвский муниципальный район,2022,1.0
86650101,Суоярвское,2006,1.0
86650101,Суоярвское,2007,1.0
86650101,Суоярвское,2008,1.0
86650101,Суоярвское,2009,1.0
86650101,Суоярвское,2010,1.0
86650101,Суоярвское,2011,1.0
86650101,Суоярвское,2012,1.0
86650101,Суоярвское,2013,1.0
86650101,Суоярвское,2014,1.0
86650101,Суоярвское,2015,1.0
86650101,Суоярвское,2016,1.0
86650101,Суоярвское,2017,1.0
86650101,Суоярвское,2018,1.0
86650101,Суоярвское,2019,1.0
86650101,Суоярвское,2020,1.0
86650101,Суоярвское,2021,1.0
86650101,Суоярвское,2022,1.0
86650410,Вешкельское,2013,0.0
86650410,Вешкельское,2016,0.0
86650410,Вешкельское,2017,0.0
86650410,Вешкельское,2018,0.0
86650410,Вешкельское,2019,0.0
86650443,Поросозерское,2006,1.0
86650443,Поросозерское,2007,1.0
86650443,Поросозерское,2008,1.0
86650443,Поросозерское,2009,1.0
86650443,Поросозерское,2010,1.0
86650443,Поросозерское,2011,1.0
86650443,Поросозерское,2012,1.0
86650443,Поросозерское,2013,1.0
86701000,Петрозаводский,2006,8.0
86701000,Петрозаводский,2007,9.0
86701000,Петрозаводский,2008,9.0
86701000,Петрозаводский,2009,9.0
86701000,Петрозаводский,2010,8.0
86701000,Петрозаводский,2011,8.0
86701000,Петрозаводский,2012,8.0
86701000,Петрозаводский,2013,8.0
86701000,Петрозаводский,2014,8.0
86701000,Петрозаводский,2015,8.0
86701000,Петрозаводский,2016,8.0
86701000,Петрозаводский,2017,7.0
86701000,Петрозаводский,2018,7.0
86701000,Петрозаводский,2019,7.0
86701000,Петрозаводский,2020,7.0
86701000,Петрозаводский,2021,7.0
86701000,Петрозаводский,2022,7.0
86706000,Костомукшский,2006,2.0
86706000,Костомукшский,2007,2.0
86706000,Костомукшский,2008,2.0
86706000,Костомукшский,2009,2.0
86706000,Костомукшский,2010,2.0
86706000,Костомукшский,2011,2.0
86706000,Костомукшский,2012,2.0
86706000,Костомукшский,2013,2.0
86706000,Костомукшский,2014,2.0
86706000,Костомукшский,2015,2.0
86706000,Костомукшский,2016,2.0
86706000,Костомукшский,2017,2.0
86706000,Костомукшский,2018,2.0
86706000,Костомукшский,2019,2.0
86706000,Костомукшский,2020,1.0
86706000,Костомукшский,2021,1.0
86706000,Костомукшский,2022,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2006,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2007,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2008,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2009,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2010,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2011,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2012,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2013,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2014,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2015,1.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2016,1.0
87602101,Вуктыл (до 1 января 2017 года),2006,1.0
87602101,Вуктыл (до 1 января 2017 года),2007,1.0
87602101,Вуктыл (до 1 января 2017 года),2008,1.0
87602101,Вуктыл (до 1 января 2017 года),2009,1.0
87602101,Вуктыл (до 1 января 2017 года),2010,1.0
87602101,Вуктыл (до 1 января 2017 года),2011,1.0
87602101,Вуктыл (до 1 января 2017 года),2012,1.0
87602101,Вуктыл (до 1 января 2017 года),2013,1.0
87602101,Вуктыл (до 1 января 2017 года),2014,1.0
87602101,Вуктыл (до 1 января 2017 года),2015,1.0
87602101,Вуктыл (до 1 января 2017 года),2016,1.0
87604000,Ижемский муниципальный район,2006,1.0
87604000,Ижемский муниципальный район,2007,1.0
87604000,Ижемский муниципальный район,2008,1.0
87604000,Ижемский муниципальный район,2009,1.0
87604000,Ижемский муниципальный район,2010,1.0
87604000,Ижемский муниципальный район,2011,1.0
87604000,Ижемский муниципальный район,2012,1.0
87604000,Ижемский муниципальный район,2013,1.0
87604000,Ижемский муниципальный район,2014,1.0
87604000,Ижемский муниципальный район,2015,1.0
87604000,Ижемский муниципальный район,2016,1.0
87604000,Ижемский муниципальный район,2017,1.0
87604000,Ижемский муниципальный район,2018,1.0
87604000,Ижемский муниципальный район,2019,1.0
87604000,Ижемский муниципальный район,2020,1.0
87604000,Ижемский муниципальный район,2021,1.0
87604000,Ижемский муниципальный район,2022,1.0
87604420,Ижма,2006,1.0
87604420,Ижма,2007,1.0
87604420,Ижма,2008,1.0
87604420,Ижма,2009,1.0
87604420,Ижма,2010,1.0
87604420,Ижма,2011,1.0
87604420,Ижма,2012,1.0
87604420,Ижма,2013,1.0
87604420,Ижма,2014,1.0
87604420,Ижма,2015,1.0
87604420,Ижма,2016,1.0
87604420,Ижма,2017,1.0
87604420,Ижма,2018,1.0
87604420,Ижма,2019,1.0
87604420,Ижма,2020,1.0
87604420,Ижма,2021,1.0
87604420,Ижма,2022,1.0
87604430,Том,2018,0.0
87604430,Том,2019,0.0
87604450,Кипиево,2018,0.0
87604450,Кипиево,2019,0.0
87604495,Щельяюр,2015,1.0
87608000,Княжпогостский муниципальный район,2006,1.0
87608000,Княжпогостский муниципальный район,2007,1.0
87608000,Княжпогостский муниципальный район,2008,1.0
87608000,Княжпогостский муниципальный район,2009,1.0
87608000,Княжпогостский муниципальный район,2010,1.0
87608000,Княжпогостский муниципальный район,2011,1.0
87608000,Княжпогостский муниципальный район,2012,1.0
87608000,Княжпогостский муниципальный район,2013,1.0
87608000,Княжпогостский муниципальный район,2014,1.0
87608000,Княжпогостский муниципальный район,2015,1.0
87608000,Княжпогостский муниципальный район,2016,1.0
87608000,Княжпогостский муниципальный район,2017,1.0
87608000,Княжпогостский муниципальный район,2018,1.0
87608000,Княжпогостский муниципальный район,2019,1.0
87608000,Княжпогостский муниципальный район,2020,1.0
87608000,Княжпогостский муниципальный район,2021,1.0
87608000,Княжпогостский муниципальный район,2022,1.0
87608101,Емва,2006,1.0
87608101,Емва,2007,1.0
87608101,Емва,2008,1.0
87608101,Емва,2009,1.0
87608101,Емва,2010,1.0
87608101,Емва,2011,1.0
87608101,Емва,2012,1.0
87608101,Емва,2013,1.0
87608101,Емва,2014,1.0
87608101,Емва,2015,1.0
87608101,Емва,2016,1.0
87608101,Емва,2017,1.0
87608101,Емва,2018,1.0
87608101,Емва,2019,1.0
87608101,Емва,2020,1.0
87608101,Емва,2021,1.0
87608101,Емва,2022,1.0
87612000,Койгородский муниципальный район,2006,1.0
87612000,Койгородский муниципальный район,2007,1.0
87612000,Койгородский муниципальный район,2008,1.0
87612000,Койгородский муниципальный район,2009,1.0
87612000,Койгородский муниципальный район,2010,1.0
87612000,Койгородский муниципальный район,2011,1.0
87612000,Койгородский муниципальный район,2012,1.0
87612000,Койгородский муниципальный район,2013,1.0
87612000,Койгородский муниципальный район,2014,1.0
87612000,Койгородский муниципальный район,2015,1.0
87612000,Койгородский муниципальный район,2016,1.0
87612000,Койгородский муниципальный район,2017,1.0
87612000,Койгородский муниципальный район,2018,1.0
87612000,Койгородский муниципальный район,2019,1.0
87612000,Койгородский муниципальный район,2020,1.0
87612000,Койгородский муниципальный район,2021,1.0
87612000,Койгородский муниципальный район,2022,1.0
87612420,Койгородок,2006,1.0
87612420,Койгородок,2007,1.0
87612420,Койгородок,2008,1.0
87612420,Койгородок,2009,1.0
87612420,Койгородок,2010,1.0
87612420,Койгородок,2011,1.0
87612420,Койгородок,2012,1.0
87612420,Койгородок,2013,1.0
87612420,Койгородок,2014,1.0
87612420,Койгородок,2015,1.0
87612420,Койгородок,2016,1.0
87612420,Койгородок,2017,1.0
87612420,Койгородок,2018,1.0
87612420,Койгородок,2019,1.0
87612420,Койгородок,2020,1.0
87612420,Койгородок,2021,1.0
87612420,Койгородок,2022,1.0
87616000,Корткеросский муниципальный район,2006,7.0
87616000,Корткеросский муниципальный район,2007,2.0
87616000,Корткеросский муниципальный район,2008,2.0
87616000,Корткеросский муниципальный район,2009,2.0
87616000,Корткеросский муниципальный район,2010,2.0
87616000,Корткеросский муниципальный район,2011,2.0
87616000,Корткеросский муниципальный район,2012,2.0
87616000,Корткеросский муниципальный район,2013,2.0
87616000,Корткеросский муниципальный район,2014,2.0
87616000,Корткеросский муниципальный район,2015,2.0
87616000,Корткеросский муниципальный район,2016,2.0
87616000,Корткеросский муниципальный район,2017,2.0
87616000,Корткеросский муниципальный район,2018,2.0
87616000,Корткеросский муниципальный район,2019,2.0
87616000,Корткеросский муниципальный район,2020,2.0
87616000,Корткеросский муниципальный район,2021,2.0
87616000,Корткеросский муниципальный район,2022,2.0
87616405,Богородск,2017,1.0
87616410,Большелуг,2006,1.0
87616410,Большелуг,2011,1.0
87616410,Большелуг,2012,1.0
87616410,Большелуг,2013,1.0
87616410,Большелуг,2014,1.0
87616410,Большелуг,2015,1.0
87616410,Большелуг,2016,1.0
87616410,Большелуг,2017,1.0
87616425,Керес,2012,1.0
87616425,Керес,2013,1.0
87616425,Керес,2014,1.0
87616425,Керес,2015,1.0
87616425,Керес,2016,1.0
87616425,Керес,2017,1.0
87616430,Корткерос,2006,3.0
87616430,Корткерос,2007,2.0
87616430,Корткерос,2008,2.0
87616430,Корткерос,2009,2.0
87616430,Корткерос,2010,2.0
87616430,Корткерос,2011,2.0
87616430,Корткерос,2012,2.0
87616430,Корткерос,2013,2.0
87616430,Корткерос,2014,2.0
87616430,Корткерос,2015,2.0
87616430,Корткерос,2016,2.0
87616430,Корткерос,2017,2.0
87616430,Корткерос,2018,2.0
87616430,Корткерос,2019,2.0
87616430,Корткерос,2020,2.0
87616430,Корткерос,2021,2.0
87616430,Корткерос,2022,2.0
87616445,Мордино,2006,1.0
87616445,Мордино,2011,1.0
87616445,Мордино,2012,1.0
87616445,Мордино,2013,1.0
87616445,Мордино,2014,1.0
87616445,Мордино,2015,1.0
87616445,Мордино,2016,0.0
87616445,Мордино,2017,1.0
87616455,Нившера,2011,1.0
87616455,Нившера,2012,1.0
87616455,Нившера,2013,1.0
87616455,Нившера,2014,1.0
87616455,Нившера,2015,1.0
87616455,Нившера,2016,1.0
87616455,Нившера,2017,2.0
87616460,Пезмег,2010,1.0
87616460,Пезмег,2011,1.0
87616460,Пезмег,2012,1.0
87616460,Пезмег,2013,1.0
87616460,Пезмег,2014,1.0
87616460,Пезмег,2015,1.0
87616460,Пезмег,2016,1.0
87616465,Подъельск,2006,1.0
87616465,Подъельск,2011,1.0
87616465,Подъельск,2012,1.0
87616465,Подъельск,2013,1.0
87616465,Подъельск,2014,1.0
87616465,Подъельск,2015,1.0
87616465,Подъельск,2016,1.0
87616470,Подтыбок,2006,1.0
87616470,Подтыбок,2010,2.0
87616470,Подтыбок,2011,1.0
87616470,Подтыбок,2012,2.0
87616470,Подтыбок,2013,2.0
87616470,Подтыбок,2014,2.0
87616470,Подтыбок,2015,2.0
87616470,Подтыбок,2016,2.0
87616470,Подтыбок,2017,1.0
87616485,Сторожевск,2011,1.0
87616485,Сторожевск,2012,1.0
87616485,Сторожевск,2013,1.0
87616485,Сторожевск,2014,1.0
87616485,Сторожевск,2015,1.0
87616490,Усть-Лэкчим,2012,1.0
87620000,Муниципальный район Печора,2006,1.0
87620000,Муниципальный район Печора,2007,1.0
87620000,Муниципальный район Печора,2008,1.0
87620000,Муниципальный район Печора,2009,1.0
87620000,Муниципальный район Печора,2010,1.0
87620000,Муниципальный район Печора,2011,1.0
87620000,Муниципальный район Печора,2012,1.0
87620000,Муниципальный район Печора,2013,2.0
87620000,Муниципальный район Печора,2014,2.0
87620000,Муниципальный район Печора,2015,2.0
87620000,Муниципальный район Печора,2016,2.0
87620000,Муниципальный район Печора,2017,2.0
87620000,Муниципальный район Печора,2018,2.0
87620000,Муниципальный район Печора,2019,1.0
87620000,Муниципальный район Печора,2020,1.0
87620000,Муниципальный район Печора,2021,1.0
87620000,Муниципальный район Печора,2022,1.0
87620101,Печора,2006,1.0
87620101,Печора,2007,1.0
87620101,Печора,2008,1.0
87620101,Печора,2009,1.0
87620101,Печора,2010,1.0
87620101,Печора,2011,1.0
87620101,Печора,2012,1.0
87620101,Печора,2013,1.0
87620101,Печора,2014,1.0
87620101,Печора,2015,1.0
87620101,Печора,2016,1.0
87620101,Печора,2017,1.0
87620101,Печора,2018,1.0
87620101,Печора,2019,1.0
87620101,Печора,2020,1.0
87620101,Печора,2021,1.0
87620101,Печора,2022,1.0
87620103,Кожва,2015,1.0
87620103,Кожва,2016,1.0
87620103,Кожва,2017,1.0
87620103,Кожва,2018,1.0
87620103,Кожва,2019,0.0
87620423,Озёрный,2013,1.0
87620423,Озёрный,2014,1.0
87624000,Прилузский муниципальный район,2006,2.0
87624000,Прилузский муниципальный район,2007,4.0
87624000,Прилузский муниципальный район,2008,1.0
87624000,Прилузский муниципальный район,2009,1.0
87624000,Прилузский муниципальный район,2010,2.0
87624000,Прилузский муниципальный район,2011,2.0
87624000,Прилузский муниципальный район,2012,2.0
